Date_Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2005-03-08 02:00:00,1.2,929.0,275.0,3.1,659.0,220.0,920.0,147.0,851.0,1033.0,2.0,53.5,0.3831
2005-03-08 03:00:00,0.8,876.0,275.0,1.9,576.0,220.0,1040.0,147.0,815.0,900.0,1.0,56.7,0.3803
2005-03-08 04:00:00,0.8,872.0,275.0,1.7,558.0,114.0,1054.0,101.0,807.0,853.0,0.5,59.4,0.3841
2005-03-08 05:00:00,0.7,888.0,275.0,1.9,574.0,153.0,1035.0,114.0,820.0,886.0,1.4,56.8,0.3903
2005-03-08 06:00:00,0.7,927.0,275.0,2.8,638.0,224.0,949.0,134.0,846.0,949.0,0.9,58.4,0.388
2005-03-08 07:00:00,1.3,991.0,275.0,5.5,786.0,295.0,817.0,144.0,931.0,1037.0,0.3,61.0,0.3881
2005-03-08 08:00:00,3.4,1317.0,275.0,18.3,1247.0,667.0,558.0,182.0,1360.0,1571.0,0.9,59.1,0.3913
2005-03-08 09:00:00,5.5,1402.0,275.0,26.3,1462.0,867.0,449.0,223.0,1599.0,1885.0,4.1,47.9,0.3959
2005-03-08 10:00:00,4.1,1222.0,275.0,16.3,1188.0,666.0,554.0,219.0,1265.0,1683.0,7.7,34.6,0.3652
2005-03-08 11:00:00,3.0,1109.0,275.0,12.3,1060.0,595.0,650.0,215.0,1091.0,1412.0,10.9,25.7,0.3341
2005-03-08 12:00:00,1.9,959.0,275.0,7.4,875.0,421.0,797.0,191.0,864.0,1006.0,13.7,17.4,0.2715
2005-03-08 13:00:00,1.8,964.0,275.0,8.1,902.0,292.0,780.0,162.0,882.0,855.0,14.0,16.8,0.2672
2005-03-08 14:00:00,2.1,1006.0,275.0,10.8,1006.0,308.0,705.0,165.0,988.0,964.0,14.1,17.0,0.2729
2005-03-08 15:00:00,2.3,1002.0,275.0,9.7,968.0,347.0,732.0,171.0,920.0,886.0,15.0,15.8,0.2678
2005-03-08 16:00:00,2.3,997.0,275.0,9.9,975.0,377.0,739.0,164.0,926.0,947.0,16.5,14.9,0.2775
2005-03-08 17:00:00,2.0,1019.0,275.0,9.6,964.0,325.0,729.0,168.0,957.0,984.0,15.8,16.7,0.2972
2005-03-08 18:00:00,3.1,1192.0,275.0,16.5,1196.0,508.0,581.0,204.0,1222.0,1450.0,13.2,23.9,0.3597
2005-03-08 19:00:00,5.1,1399.0,275.0,23.4,1387.0,768.0,487.0,242.0,1499.0,1837.0,11.0,33.8,0.4436
2005-03-08 20:00:00,5.9,1419.0,275.0,24.2,1408.0,764.0,466.0,246.0,1531.0,1899.0,9.5,39.0,0.4644
2005-03-08 21:00:00,3.2,1250.0,275.0,13.3,1094.0,500.0,600.0,215.0,1198.0,1629.0,8.5,42.4,0.4716
2005-03-08 22:00:00,2.4,1156.0,275.0,8.4,916.0,463.0,687.0,206.0,1055.0,1490.0,7.5,44.0,0.4564
2005-03-08 23:00:00,1.4,1064.0,275.0,5.4,783.0,258.0,785.0,167.0,954.0,1319.0,6.6,46.0,0.4505
2005-03-09 00:00:00,1.4,1066.0,275.0,5.2,771.0,214.0,795.0,145.0,949.0,1247.0,5.5,49.6,0.4526
2005-03-09 01:00:00,1.3,1031.0,275.0,4.6,741.0,191.0,821.0,133.0,927.0,1144.0,4.9,52.2,0.4567
2005-03-09 02:00:00,1.0,973.0,275.0,3.2,663.0,154.0,889.0,117.0,887.0,1014.0,4.6,53.5,0.4584
2005-03-09 03:00:00,0.8,937.0,275.0,2.2,600.0,154.0,985.0,117.0,873.0,885.0,4.7,53.1,0.4589
2005-03-09 04:00:00,0.8,930.0,275.0,2.5,616.0,113.0,969.0,90.0,893.0,875.0,3.8,56.8,0.4614
2005-03-09 05:00:00,0.9,949.0,275.0,2.8,640.0,167.0,902.0,112.0,909.0,971.0,2.3,63.5,0.463
2005-03-09 06:00:00,0.9,979.0,275.0,3.9,707.0,235.0,851.0,120.0,959.0,1048.0,2.0,64.9,0.4657
2005-03-09 07:00:00,1.7,1094.0,275.0,7.2,865.0,372.0,708.0,141.0,1061.0,1223.0,2.0,65.3,0.4688
2005-03-09 08:00:00,4.3,1450.0,275.0,20.9,1322.0,877.0,490.0,190.0,1497.0,1756.0,3.3,61.6,0.4829
2005-03-09 09:00:00,6.0,1508.0,275.0,27.0,1479.0,900.0,419.0,215.0,1685.0,2014.0,5.7,52.5,0.4851
2005-03-09 10:00:00,3.8,1374.0,275.0,18.5,1255.0,733.0,504.0,215.0,1375.0,1855.0,8.3,43.5,0.4774
2005-03-09 11:00:00,3.3,1308.0,275.0,14.0,1117.0,691.0,549.0,235.0,1261.0,1795.0,10.5,38.9,0.4926
2005-03-09 12:00:00,2.3,1249.0,275.0,10.5,996.0,457.0,593.0,194.0,1198.0,1575.0,14.5,33.4,0.5488
2005-03-09 13:00:00,2.4,1282.0,275.0,11.2,1023.0,369.0,573.0,159.0,1305.0,1461.0,15.7,34.6,0.6147
2005-03-09 14:00:00,2.2,1253.0,275.0,10.3,988.0,285.0,589.0,123.0,1292.0,1314.0,16.1,36.3,0.6593
2005-03-09 15:00:00,1.9,1222.0,275.0,8.6,924.0,279.0,612.0,121.0,1216.0,1147.0,17.3,34.5,0.6728
2005-03-09 16:00:00,1.7,1201.0,275.0,7.6,882.0,198.0,638.0,102.0,1189.0,948.0,17.6,34.1,0.6781
2005-03-09 17:00:00,1.9,1238.0,275.0,10.2,985.0,229.0,592.0,114.0,1271.0,1252.0,18.0,33.1,0.6779
2005-03-09 18:00:00,3.8,1434.0,275.0,17.8,1234.0,477.0,476.0,168.0,1520.0,1676.0,14.6,41.0,0.6792
2005-03-09 19:00:00,5.3,1573.0,275.0,25.3,1436.0,679.0,407.0,207.0,1747.0,2056.0,12.8,46.2,0.6794
2005-03-09 20:00:00,5.9,1552.0,275.0,24.4,1413.0,682.0,407.0,199.0,1724.0,2088.0,11.5,53.9,0.7312
2005-03-09 21:00:00,5.5,1510.0,275.0,20.0,1297.0,679.0,458.0,192.0,1606.0,1945.0,10.6,58.8,0.7512
2005-03-09 22:00:00,2.0,1165.0,275.0,7.3,870.0,298.0,671.0,148.0,1181.0,1482.0,9.7,60.0,0.7238
2005-03-09 23:00:00,1.8,1177.0,275.0,6.6,837.0,265.0,670.0,137.0,1161.0,1448.0,8.3,64.2,0.7071
2005-03-10 00:00:00,1.6,1135.0,275.0,5.7,800.0,196.0,705.0,123.0,1130.0,1304.0,7.8,65.5,0.6961
2005-03-10 01:00:00,1.3,1070.0,275.0,4.5,739.0,155.0,767.0,109.0,1070.0,1186.0,7.5,65.9,0.6868
2005-03-10 02:00:00,1.1,1034.0,275.0,4.1,715.0,131.0,801.0,98.0,1067.0,1051.0,6.1,72.1,0.6847
2005-03-10 03:00:00,1.1,1014.0,275.0,4.4,731.0,131.0,784.0,98.0,1062.0,1038.0,4.6,78.2,0.6684
2005-03-10 04:00:00,1.0,988.0,275.0,3.3,673.0,165.0,838.0,94.0,1034.0,969.0,4.0,80.9,0.667
2005-03-10 05:00:00,0.8,975.0,275.0,3.3,668.0,169.0,874.0,95.0,1020.0,951.0,4.2,79.1,0.6611
2005-03-10 06:00:00,0.9,984.0,275.0,3.5,681.0,224.0,852.0,101.0,1020.0,970.0,5.3,73.2,0.6577
2005-03-10 07:00:00,1.3,1092.0,275.0,6.4,831.0,249.0,720.0,100.0,1143.0,1090.0,4.3,76.1,0.6395
2005-03-10 08:00:00,4.1,1454.0,275.0,20.1,1299.0,863.0,457.0,150.0,1606.0,1673.0,4.8,74.6,0.647
2005-03-10 09:00:00,3.9,1446.0,275.0,21.2,1328.0,665.0,439.0,168.0,1620.0,1833.0,7.5,64.5,0.6702
2005-03-10 10:00:00,3.5,1316.0,275.0,13.7,1105.0,670.0,511.0,199.0,1372.0,1828.0,11.7,49.3,0.6772
2005-03-10 11:00:00,2.7,1283.0,275.0,11.7,1039.0,500.0,549.0,168.0,1308.0,1724.0,14.7,41.2,0.6857
2005-03-10 12:00:00,2.3,1223.0,275.0,10.6,999.0,428.0,578.0,161.0,1258.0,1547.0,17.4,33.2,0.6535
2005-03-10 13:00:00,2.3,1176.0,275.0,9.8,969.0,428.0,612.0,161.0,1196.0,1300.0,18.8,26.2,0.5637
2005-03-10 14:00:00,2.1,1041.0,275.0,9.1,945.0,306.0,692.0,145.0,1082.0,1000.0,19.1,18.1,0.3955
2005-03-10 15:00:00,2.2,1008.0,275.0,9.2,946.0,334.0,705.0,148.0,1016.0,942.0,19.5,15.3,0.3431
2005-03-10 16:00:00,1.8,962.0,275.0,5.9,807.0,268.0,821.0,131.0,901.0,745.0,20.2,14.4,0.337
2005-03-10 17:00:00,1.9,1048.0,275.0,8.6,925.0,284.0,721.0,137.0,1022.0,941.0,19.8,16.0,0.3632
2005-03-10 18:00:00,2.7,1145.0,275.0,12.7,1074.0,393.0,593.0,163.0,1186.0,1232.0,16.5,21.6,0.4012
2005-03-10 19:00:00,4.7,1198.0,275.0,19.8,1291.0,603.0,531.0,219.0,1295.0,1527.0,14.5,18.3,0.2996
2005-03-10 20:00:00,5.4,1319.0,275.0,23.8,1399.0,757.0,497.0,245.0,1458.0,1746.0,12.8,22.8,0.3364
2005-03-10 21:00:00,4.2,1274.0,275.0,14.6,1136.0,684.0,547.0,229.0,1233.0,1741.0,11.5,35.9,0.4862
2005-03-10 22:00:00,2.1,1085.0,275.0,7.6,882.0,426.0,705.0,184.0,985.0,1433.0,9.5,34.6,0.411
2005-03-10 23:00:00,1.4,1017.0,275.0,4.9,760.0,254.0,806.0,151.0,922.0,1235.0,8.3,38.2,0.4203
2005-03-11 00:00:00,1.4,1039.0,275.0,5.2,774.0,227.0,786.0,133.0,949.0,1173.0,7.7,41.7,0.4387
2005-03-11 01:00:00,1.4,1027.0,275.0,4.8,751.0,221.0,798.0,135.0,936.0,1171.0,6.8,44.9,0.4472
2005-03-11 02:00:00,1.0,952.0,275.0,3.2,662.0,155.0,905.0,111.0,887.0,1024.0,5.7,49.4,0.4551
2005-03-11 03:00:00,0.8,930.0,275.0,2.4,609.0,120.0,968.0,90.0,864.0,928.0,5.7,50.1,0.4629
2005-03-11 04:00:00,0.8,942.0,275.0,3.2,665.0,134.0,923.0,91.0,912.0,956.0,4.4,56.4,0.4761
2005-03-11 05:00:00,0.7,897.0,275.0,2.1,594.0,128.0,999.0,89.0,870.0,871.0,4.9,55.2,0.4807
2005-03-11 06:00:00,0.6,928.0,275.0,2.7,631.0,148.0,985.0,89.0,908.0,884.0,4.5,56.3,0.48
2005-03-11 07:00:00,0.2,987.0,275.0,4.5,738.0,233.0,833.0,117.0,957.0,1010.0,3.8,59.7,0.4839
2005-03-11 08:00:00,1.5,1272.0,275.0,13.8,1111.0,470.0,563.0,141.0,1279.0,1416.0,4.3,58.6,0.4915
2005-03-11 09:00:00,3.5,1452.0,275.0,22.7,1370.0,679.0,445.0,189.0,1581.0,1817.0,7.1,50.0,0.5067
2005-03-11 10:00:00,3.0,1415.0,275.0,19.3,1278.0,796.0,483.0,211.0,1399.0,1870.0,11.1,38.4,0.5066
2005-03-11 11:00:00,3.0,1415.0,275.0,19.3,1278.0,812.0,483.0,235.0,1399.0,1870.0,11.1,38.4,0.5066
2005-03-11 12:00:00,1.0,1203.0,275.0,9.3,951.0,339.0,618.0,162.0,1162.0,1305.0,17.2,30.6,0.5949
2005-03-11 13:00:00,1.5,1258.0,275.0,12.1,1052.0,354.0,551.0,172.0,1297.0,1205.0,17.8,33.3,0.6741
2005-03-11 14:00:00,2.2,1328.0,275.0,14.2,1123.0,466.0,508.0,182.0,1404.0,1339.0,18.8,31.8,0.6853
2005-03-11 15:00:00,1.7,1260.0,275.0,12.3,1059.0,417.0,544.0,180.0,1319.0,1161.0,19.3,29.9,0.6604
2005-03-11 16:00:00,1.1,1201.0,275.0,10.2,985.0,289.0,585.0,156.0,1252.0,996.0,18.8,31.5,0.6752
2005-03-11 17:00:00,1.3,1161.0,275.0,10.4,992.0,324.0,601.0,168.0,1211.0,906.0,18.2,28.1,0.5817
2005-03-11 18:00:00,1.5,1254.0,275.0,13.9,1112.0,376.0,533.0,181.0,1349.0,1161.0,16.0,35.3,0.6356
2005-03-11 19:00:00,3.4,1452.0,275.0,23.1,1381.0,619.0,428.0,226.0,1661.0,1695.0,13.8,43.6,0.6825
2005-03-11 20:00:00,3.8,1438.0,275.0,22.8,1374.0,689.0,435.0,231.0,1640.0,1705.0,12.9,48.8,0.725
2005-03-11 21:00:00,2.8,1273.0,275.0,13.4,1096.0,582.0,553.0,222.0,1350.0,1379.0,12.8,49.3,0.7277
2005-03-11 22:00:00,0.8,1096.0,275.0,6.8,850.0,287.0,690.0,165.0,1146.0,943.0,12.2,50.9,0.7202
2005-03-11 23:00:00,0.5,1151.0,275.0,6.0,813.0,238.0,702.0,151.0,1156.0,1073.0,10.6,55.9,0.7138
2005-03-12 00:00:00,1.0,1189.0,275.0,5.7,797.0,312.0,688.0,174.0,1157.0,1213.0,10.3,55.9,0.7014
2005-03-12 01:00:00,0.4,1078.0,275.0,3.9,704.0,231.0,765.0,145.0,1077.0,898.0,10.2,55.8,0.6927
2005-03-12 02:00:00,0.4,1152.0,275.0,4.9,759.0,234.0,706.0,147.0,1113.0,1094.0,10.0,57.3,0.7015
2005-03-12 03:00:00,0.3,1128.0,275.0,4.5,740.0,195.0,705.0,134.0,1113.0,1064.0,10.2,57.9,0.7191
2005-03-12 04:00:00,0.3,1015.0,275.0,2.3,608.0,113.0,873.0,85.0,1027.0,655.0,10.3,59.4,0.7459
2005-03-12 05:00:00,0.3,979.0,275.0,1.5,547.0,73.0,952.0,55.0,1039.0,470.0,9.8,68.9,0.8329
2005-03-12 06:00:00,0.3,972.0,275.0,1.5,542.0,103.0,1029.0,65.0,1056.0,443.0,9.2,75.3,0.8764
2005-03-12 07:00:00,0.3,992.0,275.0,1.8,565.0,121.0,912.0,84.0,1074.0,547.0,9.4,73.1,0.8621
2005-03-12 08:00:00,0.1,1053.0,275.0,3.3,671.0,132.0,807.0,88.0,1137.0,570.0,10.6,66.1,0.8444
2005-03-12 09:00:00,0.2,1140.0,275.0,5.8,800.0,178.0,679.0,109.0,1209.0,782.0,12.6,58.5,0.8517
2005-03-12 10:00:00,0.6,1136.0,275.0,6.2,822.0,218.0,653.0,130.0,1184.0,744.0,15.0,48.6,0.8253
2005-03-12 11:00:00,0.7,1180.0,275.0,6.7,846.0,246.0,646.0,137.0,1206.0,791.0,14.2,51.5,0.8313
2005-03-12 12:00:00,0.6,1131.0,275.0,5.6,792.0,252.0,678.0,145.0,1177.0,749.0,15.1,48.6,0.8266
2005-03-12 13:00:00,0.3,1083.0,275.0,5.8,804.0,208.0,702.0,128.0,1105.0,615.0,18.0,35.4,0.7233
2005-03-12 14:00:00,0.5,1120.0,275.0,7.0,859.0,219.0,640.0,129.0,1167.0,681.0,17.9,35.3,0.7184
2005-03-12 15:00:00,0.2,1038.0,275.0,3.8,699.0,160.0,765.0,105.0,1042.0,515.0,17.7,35.0,0.7014
2005-03-12 16:00:00,0.4,1096.0,275.0,5.5,788.0,191.0,699.0,114.0,1115.0,583.0,17.6,35.5,0.7065
2005-03-12 17:00:00,0.7,1126.0,275.0,7.6,881.0,270.0,648.0,146.0,1140.0,728.0,17.5,34.1,0.6775
2005-03-12 18:00:00,0.9,1153.0,275.0,8.3,910.0,285.0,622.0,156.0,1208.0,827.0,15.6,40.0,0.7018
2005-03-12 19:00:00,0.8,1177.0,275.0,7.5,878.0,289.0,641.0,152.0,1224.0,844.0,14.0,47.8,0.7582
2005-03-12 20:00:00,2.4,1383.0,275.0,14.1,1119.0,550.0,522.0,201.0,1415.0,1310.0,13.2,51.4,0.776
2005-03-12 21:00:00,3.3,1363.0,275.0,12.4,1064.0,679.0,536.0,221.0,1350.0,1353.0,12.0,56.1,0.7832
2005-03-12 22:00:00,0.9,1087.0,275.0,5.8,803.0,314.0,699.0,157.0,1130.0,907.0,11.6,54.7,0.7454
2005-03-12 23:00:00,0.1,1028.0,275.0,3.9,703.0,166.0,783.0,114.0,1070.0,646.0,12.0,53.3,0.7472
2005-03-13 00:00:00,0.1,1017.0,275.0,2.8,641.0,157.0,892.0,107.0,1044.0,482.0,12.5,55.4,0.7999
2005-03-13 01:00:00,0.1,1050.0,275.0,3.1,660.0,173.0,860.0,113.0,1071.0,526.0,12.3,56.0,0.7958
2005-03-13 02:00:00,0.2,1023.0,275.0,3.3,672.0,184.0,819.0,118.0,1069.0,595.0,12.4,53.4,0.7669
2005-03-13 03:00:00,0.2,940.0,275.0,2.0,583.0,93.0,942.0,69.0,991.0,416.0,12.7,51.8,0.7574
2005-03-13 04:00:00,0.2,963.0,275.0,2.5,617.0,85.0,902.0,63.0,1006.0,398.0,13.2,49.7,0.7503
2005-03-13 05:00:00,0.2,971.0,275.0,2.0,585.0,79.0,928.0,61.0,1004.0,394.0,12.3,55.9,0.7966
2005-03-13 06:00:00,0.2,887.0,275.0,0.9,488.0,55.0,1184.0,42.0,908.0,312.0,13.3,50.1,0.7624
2005-03-13 07:00:00,0.2,944.0,275.0,1.6,551.0,98.0,1063.0,68.0,985.0,381.0,12.3,51.8,0.7384
2005-03-13 08:00:00,0.2,970.0,275.0,2.1,592.0,190.0,909.0,120.0,1018.0,509.0,12.9,50.4,0.7448
2005-03-13 09:00:00,0.1,1034.0,275.0,3.0,651.0,166.0,861.0,112.0,1060.0,601.0,12.9,49.9,0.7406
2005-03-13 10:00:00,0.3,1160.0,275.0,5.0,765.0,260.0,711.0,148.0,1134.0,962.0,13.9,47.3,0.7479
2005-03-13 11:00:00,1.0,1283.0,275.0,7.7,887.0,362.0,607.0,160.0,1238.0,1231.0,13.5,51.6,0.7931
2005-03-13 12:00:00,1.6,1387.0,275.0,10.1,981.0,415.0,535.0,164.0,1368.0,1396.0,13.2,56.2,0.8499
2005-03-13 13:00:00,1.4,1325.0,275.0,8.5,921.0,358.0,570.0,159.0,1345.0,1297.0,14.2,57.8,0.9292
2005-03-13 14:00:00,0.3,1057.0,275.0,2.8,641.0,170.0,803.0,110.0,1103.0,616.0,17.2,46.2,0.8989
2005-03-13 15:00:00,0.1,1078.0,275.0,3.3,668.0,130.0,855.0,82.0,1109.0,509.0,19.9,36.6,0.8406
2005-03-13 16:00:00,0.3,1159.0,275.0,5.0,762.0,177.0,742.0,102.0,1158.0,590.0,19.7,37.1,0.8399
2005-03-13 17:00:00,0.5,1195.0,275.0,5.6,795.0,233.0,710.0,119.0,1157.0,718.0,19.0,37.4,0.8122
2005-03-13 18:00:00,0.8,1217.0,275.0,7.1,861.0,282.0,642.0,135.0,1234.0,898.0,16.4,43.5,0.8055
2005-03-13 19:00:00,3.2,1542.0,275.0,16.7,1200.0,583.0,469.0,215.0,1520.0,1577.0,15.1,49.8,0.8458
2005-03-13 20:00:00,2.8,1407.0,275.0,12.5,1066.0,566.0,525.0,211.0,1397.0,1560.0,14.8,51.0,0.8507
2005-03-13 21:00:00,1.0,1189.0,275.0,6.6,837.0,323.0,665.0,172.0,1204.0,1208.0,14.6,51.6,0.8508
2005-03-13 22:00:00,0.9,1208.0,275.0,8.3,911.0,318.0,613.0,166.0,1245.0,1244.0,13.7,52.1,0.8121
2005-03-13 23:00:00,0.9,1207.0,275.0,7.1,861.0,336.0,649.0,168.0,1217.0,1181.0,13.2,55.6,0.8412
2005-03-14 00:00:00,0.4,1056.0,275.0,3.8,699.0,196.0,787.0,134.0,1085.0,828.0,13.2,55.9,0.8465
2005-03-14 01:00:00,0.4,1128.0,275.0,5.2,771.0,193.0,733.0,122.0,1178.0,923.0,11.7,62.1,0.8535
2005-03-14 02:00:00,0.3,1119.0,275.0,5.3,778.0,192.0,705.0,123.0,1187.0,1096.0,9.9,68.9,0.8388
2005-03-14 03:00:00,0.1,1077.0,275.0,3.8,701.0,147.0,761.0,104.0,1122.0,1106.0,9.8,68.0,0.8227
2005-03-14 04:00:00,0.1,1036.0,275.0,2.8,636.0,122.0,845.0,90.0,1084.0,976.0,8.9,71.9,0.8202
2005-03-14 05:00:00,0.8,1016.0,275.0,2.9,647.0,117.0,824.0,85.0,1090.0,937.0,8.4,74.5,0.8241
2005-03-14 06:00:00,1.0,1103.0,275.0,4.4,730.0,201.0,735.0,103.0,1139.0,1049.0,9.2,71.0,0.8299
2005-03-14 07:00:00,1.6,1176.0,275.0,7.5,880.0,318.0,634.0,127.0,1257.0,1180.0,9.9,67.6,0.8239
2005-03-14 08:00:00,3.5,1430.0,275.0,15.7,1169.0,658.0,481.0,163.0,1543.0,1514.0,10.8,64.4,0.8328
2005-03-14 09:00:00,4.0,1572.0,275.0,22.9,1374.0,680.0,411.0,155.0,1763.0,1771.0,11.7,61.7,0.8483
2005-03-14 10:00:00,3.5,1243.0,275.0,10.8,1006.0,497.0,572.0,170.0,1349.0,1395.0,13.7,51.9,0.8106
2005-03-14 11:00:00,1.6,1101.0,275.0,6.1,817.0,290.0,707.0,141.0,1157.0,1024.0,16.3,43.5,0.7988
2005-03-14 12:00:00,1.5,1103.0,275.0,7.0,857.0,230.0,681.0,123.0,1182.0,946.0,17.9,38.8,0.7883
2005-03-14 13:00:00,1.5,1116.0,275.0,7.1,859.0,215.0,670.0,124.0,1197.0,864.0,19.3,35.5,0.7876
2005-03-14 14:00:00,1.7,1141.0,275.0,8.1,904.0,226.0,646.0,126.0,1249.0,889.0,20.1,32.9,0.7672
2005-03-14 15:00:00,1.6,1151.0,275.0,7.7,885.0,240.0,660.0,128.0,1222.0,903.0,20.0,33.0,0.7625
2005-03-14 16:00:00,2.4,1263.0,275.0,10.8,1008.0,391.0,597.0,158.0,1308.0,1121.0,20.2,32.2,0.7526
2005-03-14 17:00:00,3.4,1324.0,275.0,14.4,1128.0,492.0,540.0,177.0,1441.0,1319.0,18.9,34.4,0.7436
2005-03-14 18:00:00,5.4,1533.0,275.0,25.4,1439.0,700.0,416.0,225.0,1799.0,1829.0,17.9,37.6,0.7624
2005-03-14 19:00:00,6.5,1626.0,275.0,29.1,1531.0,782.0,371.0,234.0,1937.0,2000.0,16.7,43.4,0.8168
2005-03-14 20:00:00,6.5,1639.0,275.0,28.3,1510.0,728.0,378.0,227.0,1904.0,2001.0,15.9,47.9,0.8573
2005-03-14 21:00:00,4.0,1346.0,275.0,14.2,1124.0,510.0,502.0,192.0,1490.0,1598.0,15.3,52.6,0.906
2005-03-14 22:00:00,2.1,1218.0,275.0,8.4,914.0,308.0,597.0,158.0,1291.0,1383.0,13.7,58.5,0.9146
2005-03-14 23:00:00,1.6,1166.0,275.0,7.5,880.0,248.0,631.0,149.0,1280.0,1238.0,12.7,62.8,0.9198
2005-03-15 00:00:00,1.5,1095.0,275.0,5.2,772.0,233.0,721.0,140.0,1175.0,1023.0,12.2,65.0,0.9193
2005-03-15 01:00:00,0.7,958.0,275.0,2.2,601.0,96.0,947.0,79.0,1054.0,659.0,13.0,61.2,0.9105
2005-03-15 02:00:00,0.7,960.0,275.0,2.0,582.0,90.0,933.0,69.0,1062.0,657.0,11.1,66.1,0.8738
2005-03-15 03:00:00,0.6,972.0,275.0,1.8,571.0,95.0,931.0,72.0,1063.0,764.0,10.1,69.8,0.8619
2005-03-15 04:00:00,0.5,911.0,275.0,1.1,508.0,68.0,1048.0,58.0,1005.0,667.0,11.6,61.0,0.8299
2005-03-15 05:00:00,0.4,923.0,275.0,1.2,516.0,75.0,1049.0,59.0,1002.0,667.0,10.1,64.5,0.7968
2005-03-15 06:00:00,0.6,981.0,275.0,2.4,610.0,145.0,867.0,88.0,1068.0,856.0,9.3,67.9,0.7969
2005-03-15 07:00:00,0.9,1038.0,275.0,3.8,701.0,185.0,760.0,110.0,1102.0,940.0,10.1,64.3,0.7934
2005-03-15 08:00:00,2.6,1370.0,275.0,14.0,1118.0,506.0,495.0,151.0,1459.0,1406.0,10.4,62.7,0.7909
2005-03-15 09:00:00,3.3,1471.0,275.0,18.9,1265.0,485.0,434.0,158.0,1655.0,1617.0,13.0,53.9,0.8036
2005-03-15 10:00:00,4.0,1447.0,275.0,15.6,1167.0,684.0,466.0,194.0,1514.0,1694.0,16.4,44.6,0.8242
2005-03-15 11:00:00,3.1,1329.0,275.0,13.2,1090.0,562.0,508.0,181.0,1401.0,1473.0,19.1,36.7,0.8044
2005-03-15 12:00:00,2.2,1197.0,275.0,10.3,989.0,357.0,577.0,161.0,1297.0,1087.0,21.0,30.6,0.7508
2005-03-15 13:00:00,2.1,1198.0,275.0,9.7,968.0,306.0,590.0,143.0,1264.0,945.0,22.1,27.6,0.7254
2005-03-15 14:00:00,2.2,1171.0,275.0,10.0,977.0,292.0,608.0,142.0,1234.0,905.0,22.2,25.5,0.6752
2005-03-15 15:00:00,1.9,1191.0,275.0,10.9,1011.0,305.0,620.0,146.0,1262.0,903.0,23.6,23.2,0.6665
2005-03-15 16:00:00,2.5,1213.0,275.0,12.3,1060.0,386.0,578.0,166.0,1292.0,1041.0,23.6,22.9,0.6571
2005-03-15 17:00:00,2.9,1258.0,275.0,14.2,1124.0,408.0,552.0,172.0,1363.0,1194.0,22.8,24.6,0.6736
2005-03-15 18:00:00,3.9,1413.0,275.0,21.6,1339.0,521.0,464.0,196.0,1611.0,1533.0,20.3,29.7,0.6973
2005-03-15 19:00:00,6.3,1610.0,275.0,30.9,1573.0,766.0,381.0,243.0,1890.0,1932.0,18.0,36.0,0.7345
2005-03-15 20:00:00,7.4,1710.0,275.0,33.5,1632.0,841.0,346.0,248.0,2028.0,2140.0,16.4,41.9,0.7759
2005-03-15 21:00:00,5.7,1515.0,275.0,19.9,1295.0,754.0,435.0,233.0,1615.0,1871.0,14.9,47.6,0.8003
2005-03-15 22:00:00,2.3,1199.0,275.0,8.4,916.0,350.0,613.0,174.0,1227.0,1435.0,13.8,49.6,0.7793
2005-03-15 23:00:00,1.5,1128.0,275.0,6.1,818.0,244.0,674.0,149.0,1156.0,1303.0,13.2,51.6,0.7765
2005-03-16 00:00:00,1.4,1108.0,275.0,5.7,798.0,221.0,694.0,134.0,1144.0,1199.0,11.8,56.9,0.7836
2005-03-16 01:00:00,1.1,1038.0,275.0,4.0,709.0,183.0,768.0,123.0,1087.0,1069.0,11.4,58.0,0.7818
2005-03-16 02:00:00,0.9,1004.0,275.0,2.9,646.0,166.0,823.0,111.0,1054.0,989.0,11.3,58.0,0.7742
2005-03-16 03:00:00,0.7,969.0,275.0,2.0,584.0,133.0,904.0,93.0,1021.0,899.0,10.7,59.6,0.7673
2005-03-16 04:00:00,0.6,938.0,275.0,1.7,559.0,147.0,942.0,97.0,1026.0,850.0,9.0,65.4,0.7532
2005-03-16 05:00:00,0.6,927.0,275.0,1.6,549.0,119.0,967.0,86.0,1008.0,828.0,8.0,68.9,0.7402
2005-03-16 06:00:00,0.8,977.0,275.0,3.3,673.0,179.0,830.0,99.0,1060.0,902.0,7.5,70.9,0.7358
2005-03-16 07:00:00,1.0,1011.0,275.0,3.6,685.0,178.0,823.0,99.0,1054.0,902.0,7.6,69.2,0.7238
2005-03-16 08:00:00,2.1,1228.0,275.0,10.2,984.0,390.0,588.0,129.0,1293.0,1222.0,8.7,64.3,0.7257
2005-03-16 09:00:00,4.2,1521.0,275.0,25.2,1434.0,579.0,404.0,161.0,1809.0,1784.0,11.7,54.3,0.7459
2005-03-16 10:00:00,4.3,1425.0,275.0,16.0,1178.0,735.0,468.0,202.0,1477.0,1761.0,15.9,42.2,0.7553
2005-03-16 11:00:00,3.2,1339.0,275.0,13.3,1094.0,568.0,509.0,200.0,1376.0,1634.0,19.3,34.7,0.7681
